,Location Name,City,DOE Need (with Truancy),Crime,Obesity,6-8 attendance,Need Score,Latitude,Longitude
32008,32008,2,31,50,18,81,56,31.801,-102.706
32009,32009,0,2,47,25,61,28,32.827,-101.166
32010,32010,3,41,89,70,59,7,32.75,-100.015
32011,32011,4,25,25,11,71,27,32.381,-102.713
32012,32012,0,3,50,74,90,18,32.088,-102.027
32013,32013,4,11,39,2,96,26,31.796,-100.463
32014,32014,0,40,45,45,46,42,31.627,-101.967
32015,32015,1,71,16,78,64,35,31.121,-100.606
32016,32016,5,29,41,7,98,51,31.127,-101.964
32017,32017,0,99,10,64,99,27,31.551,-100.659
32018,32018,4,53,65,18,8,7,31.801,-100.561
32019,32019,4,40,16,60,64,63,31.966,-102.593
32020,32020,5,17,67,51,73,12,32.886,-102.388
32021,32021,4,95,65,50,90,28,31.263,-101.958
32022,32022,5,14,61,29,59,66,31.639,-102.748
32023,32023,1,27,91,35,22,12,31.521,-101.864
32024,32024,1,89,88,54,45,76,31.437,-102.105
32025,32025,2,94,78,87,100,91,31.824,-100.552
32026,32026,2,17,74,26,65,24,32.0,-101.595
32027,32027,3,41,80,54,32,16,31.78,-100.551
32028,32028,0,33,39,93,83,53,32.132,-100.226
32029,32029,1,55,18,12,16,39,31.767,-100.469
32030,32030,3,6,39,16,37,18,32.689,-101.734
32031,32031,2,50,20,94,46,76,32.245,-101.578
32032,32032,3,75,7,10,100,47,32.023,-102.354
32033,32033,0,72,23,28,34,55,31.692,-100.44
32034,32034,2,8,24,39,25,99,32.911,-101.266
32035,32035,4,36,35,23,73,64,32.128,-100.5
32036,32036,1,34,85,23,29,70,32.532,-101.689
32037,32037,2,73,92,58,58,16,32.556,-100.262
32038,32038,0,53,38,3,22,87,31.543,-101.78
32039,32039,5,7,35,19,83,84,31.85,-100.015
32040,32040,2,29,60,1,16,75,32.302,-100.348
32041,32041,3,37,58,32,81,81,31.342,-100.564
32042,32042,4,19,68,13,81,55,32.319,-102.019
32043,32043,5,93,84,89,16,21,32.916,-102.05
32044,32044,2,13,80,52,78,80,32.87,-102.273
32045,32045,0,61,39,44,62,5,31.702,-100.318
32046,32046,1,14,3,39,100,65,32.165,-100.842
32047,32047,3,40,39,14,51,27,31.355,-102.024
32048,32048,5,79,76,76,77,65,31.864,-102.184
32049,32049,2,79,21,48,30,61,31.319,-100.904
32050,32050,4,49,33,100,47,66,31.211,-100.698
32051,32051,3,55,18,98,46,46,32.56,-102.894
32052,32052,3,53,36,23,34,22,32.834,-100.183
32053,32053,4,99,94,100,4,64,31.813,-100.927
32054,32054,1,76,87,35,34,25,32.782,-100.072
32055,32055,0,19,2,42,79,50,31.774,-102.483
32056,32056,2,91,31,64,9,54,32.362,-101.705
32057,32057,0,68,58,20,75,66,31.427,-102.89
32058,32058,4,11,85,51,80,25,32.629,-102.581
32059,32059,5,3,50,97,76,45,31.555,-100.947
32060,32060,0,4,17,82,30,55,32.338,-101.515
32061,32061,1,19,30,41,25,41,32.295,-100.744
32062,32062,1,83,25,24,87,7,31.747,-101.168
32063,32063,4,39,11,68,48,3,31.343,-102.891
32064,32064,3,49,70,16,31,88,31.868,-102.041
32065,32065,5,29,72,67,11,73,32.037,-102.872
32066,32066,2,83,38,21,84,35,32.63,-100.925
32067,32067,5,68,71,71,18,5,32.765,-100.486
32068,32068,0,91,1,40,63,67,32.419,-101.849
32069,32069,1,4,70,67,67,41,31.963,-101.144
32070,32070,2,83,66,73,3,63,31.942,-101.89
32071,32071,0,92,48,1,59,77,31.494,-100.754
32072,32072,3,78,92,50,40,90,31.767,-100.798
32073,32073,2,39,0,4,79,12,32.979,-101.88
32074,32074,4,61,17,9,46,17,31.193,-102.607
32075,32075,4,91,6,72,20,44,32.528,-101.091
32076,32076,0,97,12,72,31,45,32.716,-100.264
32077,32077,2,17,53,57,5,91,32.207,-101.618
32078,32078,4,79,2,38,18,54,31.176,-102.804
32079,32079,3,51,37,53,6,83,31.746,-100.884
32080,32080,3,56,23,74,80,32,31.221,-101.498
32081,32081,2,7,78,89,81,59,32.885,-101.377
32082,32082,4,33,59,73,56,15,31.413,-102.586
32083,32083,0,88,89,72,21,20,32.061,-101.813
32084,32084,0,41,31,82,88,46,31.931,-102.188
32085,32085,4,12,48,65,43,38,31.647,-100.739
32086,32086,1,42,5,4,3,15,31.416,-101.514
32087,32087,2,20,46,65,85,97,32.25,-100.118
32088,32088,4,21,8,54,68,21,31.074,-102.327
32089,32089,2,18,22,26,62,100,32.31,-100.924
32090,32090,2,79,0,71,23,11,32.395,-102.563
32091,32091,5,68,30,59,0,17,31.961,-101.956
32092,32092,3,57,28,99,15,42,31.74,-100.845
32093,32093,3,55,94,81,96,77,31.53,-101.861
32094,32094,0,28,61,66,57,56,32.68,-100.389
32095,32095,5,70,96,81,84,89,32.357,-102.219
32096,32096,2,96,91,25,83,0,31.175,-101.861
32097,32097,0,19,56,34,96,31,31.019,-100.407
32098,32098,1,23,10,43,11,2,32.767,-101.201
32099,32099,5,53,20,84,11,10,32.012,-102.339
32100,32100,1,88,64,83,68,19,32.229,-101.988
32101,32101,3,44,29,90,52,3,31.329,-100.661
32102,32102,4,56,66,82,62,100,32.684,-101.301
32103,32103,4,91,5,72,16,46,32.513,-101.131
32104,32104,5,78,12,85,66,48,32.301,-101.175
32105,32105,5,85,4,21,6,74,31.224,-101.241
32106,32106,3,31,2,34,2,78,31.951,-102.894
32107,32107,2,78,70,99,18,36,32.833,-102.986
32108,32108,0,92,100,20,62,75,32.862,-101.555
32109,32109,2,24,92,29,86,84,31.938,-102.343
32110,32110,4,25,85,51,21,63,32.409,-102.436
32111,32111,1,22,52,55,38,63,31.404,-101.366
32112,32112,1,31,90,13,2,49,32.228,-100.331
32113,32113,5,100,9,78,68,78,31.045,-100.079
32114,32114,5,68,78,62,51,99,31.389,-101.028
32115,32115,4,32,12,26,87,43,32.41,-101.262
32116,32116,4,64,13,25,19,2,31.563,-102.06
32117,32117,0,24,85,100,2,99,32.281,-102.214
32118,32118,2,57,1,6,99,84,32.522,-101.458
32119,32119,1,23,5,96,37,75,31.251,-100.396
32120,32120,0,41,16,35,38,19,31.394,-100.038
32121,32121,0,90,83,67,49,38,32.813,-101.457
32122,32122,4,46,39,59,0,84,32.219,-102.436
32123,32123,4,74,55,37,27,33,32.868,-102.694
32124,32124,3,14,20,89,95,37,31.603,-101.26
32125,32125,1,22,27,15,21,54,31.958,-100.555
32126,32126,4,37,54,54,32,48,32.905,-100.801
32127,32127,3,65,82,24,1,60,32.947,-100.221
32128,32128,3,88,97,41,96,37,31.817,-101.608
32129,32129,5,49,39,82,52,86,31.717,-100.223
32130,32130,2,31,71,41,85,78,32.444,-100.46
32131,32131,5,37,94,64,31,52,32.243,-100.786
32132,32132,4,92,33,92,58,31,31.938,-101.266
32133,32133,3,48,3,9,76,51,32.986,-102.943
32134,32134,1,37,73,52,19,89,31.782,-101.183
32135,32135,1,2,38,42,81,96,31.219,-100.025
32136,32136,3,79,82,93,31,67,31.673,-102.173
32137,32137,5,60,10,65,71,59,31.721,-102.672
32138,32138,5,30,77,81,18,43,32.38,-100.127
32139,32139,5,46,72,28,46,12,31.005,-101.667
32140,32140,3,24,66,54,78,90,32.359,-100.386
32141,32141,2,22,53,72,45,9,32.594,-101.186
32142,32142,5,68,2,31,4,59,32.383,-101.344
32143,32143,1,94,81,46,65,12,32.211,-102.12
32144,32144,1,51,10,81,11,75,31.54,-101.829
32145,32145,1,93,18,93,87,0,32.259,-100.623
32146,32146,3,25,35,78,50,28,31.634,-100.697
32147,32147,1,51,42,99,4,100,32.709,-100.142
32148,32148,3,67,55,28,52,82,31.892,-101.754
32149,32149,4,36,6,8,75,29,31.633,-100.952
32150,32150,2,32,59,62,30,40,32.519,-100.816
32151,32151,4,24,57,88,71,22,31.32,-101.293
32152,32152,5,53,2,78,36,86,32.477,-101.262
32153,32153,3,26,44,20,29,76,31.687,-102.865
32154,32154,2,73,44,95,25,88,31.5,-100.607
32155,32155,5,29,23,45,31,14,31.549,-101.709
32156,32156,1,53,42,93,55,86,31.09,-100.0
32157,32157,5,81,0,3,61,66,32.827,-102.223
32158,32158,1,57,14,18,45,48,31.993,-102.375
32159,32159,2,51,65,11,69,41,31.404,-102.52
32160,32160,5,86,88,8,67,30,32.965,-100.298
32161,32161,1,62,94,37,100,96,31.706,-101.55
32162,32162,1,80,74,8,55,35,32.812,-102.518
32163,32163,1,15,8,80,90,48,31.534,-101.695
32164,32164,4,98,56,82,14,15,31.957,-101.929
32165,32165,4,12,15,71,33,90,31.69,-102.739
32166,32166,5,17,68,70,8,52,32.337,-102.628
32167,32167,1,28,45,72,74,27,32.193,-102.577
32168,32168,4,36,66,63,20,11,32.817,-102.408
32169,32169,0,84,66,46,77,14,32.202,-102.586
32170,32170,1,4,27,11,94,28,32.208,-100.5
32171,32171,5,23,22,93,42,61,32.091,-101.539
32172,32172,4,35,35,52,81,56,32.644,-100.456
32173,32173,5,4,59,18,89,59,31.696,-101.05
32174,32174,5,46,77,18,49,92,31.329,-100.96
32175,32175,2,13,31,25,94,62,31.429,-102.042
32176,32176,2,82,79,77,0,36,31.567,-100.326
32177,32177,4,39,69,54,31,7,32.525,-102.103
32178,32178,3,5,76,89,48,34,31.971,-102.262
32179,32179,5,84,75,43,63,63,31.941,-102.016
32180,32180,4,5,62,66,72,81,31.922,-100.383
32181,32181,2,85,64,43,52,67,31.132,-102.533
32182,32182,4,56,87,46,8,49,32.535,-101.019
32183,32183,4,83,81,17,77,38,31.717,-100.986
32184,32184,0,51,48,47,58,78,31.512,-100.533
32185,32185,2,45,78,11,6,45,31.676,-102.331
32186,32186,5,73,74,59,76,77,31.245,-102.923
32187,32187,4,5,16,95,4,28,31.439,-100.478
32188,32188,3,93,92,7,63,85,32.189,-101.896
32189,32189,0,57,42,64,99,49,32.271,-101.027
32190,32190,5,93,30,18,19,32,31.164,-100.402
32191,32191,4,26,75,40,71,38,31.283,-102.031
32192,32192,5,15,35,20,73,0,31.734,-101.315
32193,32193,2,72,15,79,25,8,31.029,-101.537
32194,32194,5,79,20,59,29,13,31.198,-101.4
32195,32195,3,70,14,44,72,45,32.782,-102.691
32196,32196,1,28,4,98,62,59,32.315,-102.307
32197,32197,5,55,87,70,86,72,32.563,-102.756
32198,32198,4,37,38,61,42,30,32.654,-100.34
32199,32199,4,65,6,41,18,71,31.721,-101.046
32200,32200,3,48,45,43,22,39,31.166,-102.597
32201,32201,5,76,22,81,48,87,32.064,-100.855
32202,32202,3,71,27,89,8,37,32.99,-101.257
32203,32203,3,88,55,19,97,2,31.992,-102.696
32204,32204,0,19,47,81,60,53,32.55,-100.959
32205,32205,3,95,25,74,43,37,32.079,-101.865
32206,32206,5,95,54,38,31,14,32.994,-101.416
32207,32207,5,17,86,94,77,37,32.727,-101.909
32208,32208,5,96,60,67,98,18,31.849,-102.358
32209,32209,2,9,58,60,48,65,31.796,-101.112
32210,32210,2,14,66,78,17,28,31.776,-102.255
32211,32211,4,74,19,16,75,93,31.088,-102.877
32212,32212,3,29,4,88,25,24,32.005,-100.0
32213,32213,3,72,43,32,9,77,32.762,-102.308
32214,32214,5,46,52,37,42,46,31.245,-101.963
32215,32215,3,56,80,64,42,62,31.764,-100.41
32216,32216,0,39,70,51,92,0,32.502,-100.647
32217,32217,5,13,94,97,56,38,31.029,-100.405
32218,32218,0,77,27,5,22,14,31.706,-102.558
32219,32219,2,79,92,55,43,70,31.39,-101.512
32220,32220,1,82,3,10,3,72,32.285,-102.966
32221,32221,5,55,46,40,27,25,31.117,-102.679
32222,32222,0,81,32,52,16,96,31.718,-102.884
32223,32223,4,84,39,21,99,25,31.56,-100.953
32224,32224,5,11,81,95,65,92,31.76,-101.092
32225,32225,2,4,62,96,47,24,31.416,-100.058
32226,32226,1,83,94,36,12,3,32.267,-101.531
32227,32227,0,48,5,100,1,72,31.381,-101.099
32228,32228,1,74,21,0,88,53,32.283,-102.926
32229,32229,5,73,89,83,60,47,32.336,-100.046
32230,32230,3,67,86,82,57,60,31.573,-101.296
32231,32231,1,12,45,99,39,20,31.597,-102.318
32232,32232,3,39,83,84,89,87,32.449,-101.754
32233,32233,2,84,46,83,88,10,32.948,-100.58
32234,32234,1,87,72,74,43,87,31.614,-100.012
32235,32235,0,44,80,61,56,98,32.059,-102.073
32236,32236,0,36,19,71,80,54,31.008,-101.57
32237,32237,2,41,81,32,8,62,31.067,-102.186
32238,32238,0,5,58,23,67,13,31.12,-100.74
32239,32239,4,37,42,27,74,98,32.633,-102.449
32240,32240,1,74,68,75,72,24,31.741,-102.354
32241,32241,5,14,36,34,90,22,32.295,-101.918
32242,32242,1,72,8,3,6,18,32.633,-101.81
32243,32243,3,8,69,100,78,40,31.816,-100.857
32244,32244,5,96,68,95,6,34,31.549,-102.265
32245,32245,1,43,5,36,20,67,32.125,-101.058
32246,32246,0,46,57,31,32,48,31.741,-101.843
32247,32247,3,41,87,72,17,17,32.245,-102.645
32248,32248,1,39,13,17,16,31,32.9,-102.806
32249,32249,0,18,13,80,17,95,31.927,-102.946
32250,32250,3,83,50,44,31,19,32.2,-102.631
32251,32251,1,19,17,38,81,8,31.413,-100.359
32252,32252,3,8,6,99,19,12,31.638,-101.371
32253,32253,0,28,21,71,66,0,31.703,-102.32
32254,32254,5,10,88,97,13,52,31.428,-100.577
32255,32255,5,68,70,86,59,19,32.292,-102.277
32256,32256,0,59,35,64,57,8,31.39,-102.544
32257,32257,2,88,15,49,92,9,31.602,-102.383
32258,32258,0,5,40,22,2,94,32.58,-102.642
32259,32259,4,28,12,100,97,7,32.023,-101.657
32260,32260,5,88,66,76,97,61,31.0,-100.273
32261,32261,2,63,97,60,67,40,32.695,-101.289
32262,32262,0,0,36,89,24,3,32.043,-101.18
32263,32263,4,50,12,100,4,29,32.905,-102.82
32264,32264,5,91,51,2,88,47,31.641,-100.894
32265,32265,3,98,38,75,75,99,32.318,-100.074
32266,32266,0,64,74,30,7,56,32.775,-102.524
32267,32267,2,98,11,8,68,86,32.432,-101.577
32268,32268,1,4,99,50,33,34,31.732,-100.917
32269,32269,3,0,94,4,61,89,31.28,-100.26
32270,32270,3,95,86,85,73,4,32.323,-101.692
32271,32271,5,16,92,0,10,79,31.246,-102.09
32272,32272,0,27,60,65,89,75,31.302,-101.954
32273,32273,0,83,19,63,61,54,32.74,-102.674
32274,32274,1,68,23,23,82,4,32.053,-102.288
32275,32275,5,67,79,55,52,36,32.814,-102.733
32276,32276,4,5,65,6,54,75,31.288,-102.644
32277,32277,3,62,18,53,67,13,31.755,-100.047
32278,32278,0,25,43,72,52,95,32.763,-100.302
32279,32279,5,97,76,93,17,32,32.337,-101.738
32280,32280,4,53,88,70,55,45,32.849,-100.087
32281,32281,5,70,37,31,1,82,31.738,-101.451
32282,32282,1,86,56,79,65,85,31.363,-100.248
32283,32283,5,63,28,40,30,59,31.363,-101.422
32284,32284,2,60,78,23,5,36,32.236,-102.91
32285,32285,0,14,32,98,24,94,31.773,-102.833
32286,32286,2,19,24,41,83,9,32.376,-101.711
32287,32287,3,64,60,27,30,13,31.564,-100.941
32288,32288,3,83,56,38,19,67,31.815,-101.658
32289,32289,4,86,10,19,79,67,32.612,-102.22
32290,32290,4,10,95,34,51,71,32.278,-102.119
32291,32291,3,90,37,89,12,40,32.031,-100.151
32292,32292,3,15,67,11,51,22,32.633,-100.238
32293,32293,5,51,31,49,83,12,31.507,-100.148
32294,32294,1,57,7,12,87,70,32.892,-100.694
32295,32295,1,32,41,63,77,68,32.492,-102.05
32296,32296,2,95,92,69,90,44,31.299,-101.153
32297,32297,5,9,69,25,18,56,32.054,-101.644
32298,32298,3,33,30,70,2,12,32.593,-100.039
32299,32299,1,60,48,19,64,68,32.102,-101.505
32300,32300,2,69,88,89,64,55,32.749,-102.037
32301,32301,0,17,79,19,100,79,31.778,-101.493
32302,32302,3,36,14,65,58,32,32.467,-100.937
32303,32303,2,43,76,44,40,89,31.627,-100.83
32304,32304,4,42,54,65,63,76,31.637,-101.49
32305,32305,2,88,26,68,10,13,31.396,-100.588
32306,32306,1,4,60,53,91,18,31.108,-102.153
32307,32307,4,42,20,49,8,68,32.234,-101.463
32308,32308,2,92,2,82,80,57,31.543,-101.063
32309,32309,2,23,23,100,68,34,32.28,-100.944
32310,32310,3,49,34,54,12,56,32.702,-101.867
32311,32311,2,25,92,70,100,51,32.639,-102.123
32312,32312,1,29,58,8,32,9,31.501,-100.271
32313,32313,4,41,29,51,88,36,32.496,-101.473
32314,32314,1,43,44,80,81,93,32.58,-102.87
32315,32315,1,53,40,27,44,54,31.67,-101.846
32316,32316,3,42,82,35,27,27,31.611,-101.778
32317,32317,1,26,82,45,34,78,31.443,-101.728
32318,32318,5,8,66,51,28,95,31.706,-101.952
32319,32319,4,37,85,81,47,87,31.161,-100.812
32320,32320,1,91,60,33,92,32,31.012,-102.333
32321,32321,3,25,38,33,57,4,31.39,-100.719
32322,32322,3,55,81,75,53,36,32.266,-101.778
32323,32323,3,69,36,73,5,71,32.315,-100.897
32324,32324,1,19,58,89,99,19,32.595,-100.583
32325,32325,3,35,7,89,33,6,31.097,-100.103
32326,32326,0,50,49,49,24,94,31.942,-101.341
32327,32327,4,13,13,14,47,66,31.815,-101.301
32328,32328,0,24,20,77,82,100,31.637,-100.04
32329,32329,5,89,31,73,92,32,31.94,-100.065
32330,32330,2,61,47,94,67,5,32.609,-100.022
32331,32331,4,79,71,14,33,19,32.308,-100.151
32332,32332,4,75,63,47,41,68,31.093,-101.042
32333,32333,2,25,63,45,80,63,32.168,-101.956
32334,32334,3,100,15,21,54,30,31.744,-101.92
32335,32335,1,82,43,17,4,48,32.768,-101.852
32336,32336,2,69,24,12,7,63,31.564,-102.237
32337,32337,3,41,97,84,8,39,31.601,-101.426
32338,32338,5,75,33,72,92,8,32.066,-102.949
32339,32339,2,42,1,11,73,31,31.577,-102.668
32340,32340,2,94,7,57,18,10,32.553,-100.685
32341,32341,0,87,78,96,77,7,32.918,-100.339
32342,32342,2,19,79,72,90,27,31.746,-100.848
32343,32343,3,73,37,32,40,18,32.028,-100.901
32344,32344,3,26,14,16,49,96,32.623,-101.529
32345,32345,2,62,25,16,22,82,32.512,-100.482
32346,32346,1,8,29,2,1,76,32.684,-102.971
32347,32347,3,68,60,28,18,68,32.088,-101.495
32348,32348,5,60,28,55,37,54,32.733,-100.097
32349,32349,3,85,60,53,27,2,31.304,-101.602
32350,32350,0,33,61,31,75,7,32.379,-102.827
32351,32351,4,85,12,89,37,41,31.823,-102.069
32352,32352,3,51,51,90,9,7,31.252,-102.532
32353,32353,1,35,49,99,61,73,31.166,-101.458
32354,32354,0,26,22,91,75,1,32.666,-102.113
32355,32355,3,87,27,39,55,6,31.869,-101.464
32356,32356,5,82,32,7,93,50,32.817,-102.809
32357,32357,3,5,30,22,82,68,31.962,-101.247
32358,32358,0,7,42,5,37,84,31.383,-100.145
32359,32359,2,20,29,97,27,75,32.74,-100.575
32360,32360,5,25,86,43,97,30,32.882,-101.866
32361,32361,0,72,8,96,36,0,32.084,-100.02
32362,32362,3,35,32,28,77,45,32.547,-101.91
32363,32363,2,87,76,44,30,20,32.906,-100.117
32364,32364,1,94,83,43,45,62,32.726,-100.878
32365,32365,2,6,56,14,32,88,32.669,-100.625
32366,32366,0,20,3,78,89,57,32.6,-100.327
32367,32367,4,52,37,68,86,90,31.613,-100.231
32368,32368,3,93,8,43,10,16,32.75,-102.446
32369,32369,3,16,12,67,67,14,31.103,-102.385
32370,32370,4,77,71,3,7,42,32.332,-100.831
32371,32371,0,98,4,41,56,82,31.314,-100.142
32372,32372,3,46,36,50,48,64,31.759,-101.066
32373,32373,1,77,60,37,35,9,32.666,-100.814
32374,32374,0,84,67,13,54,63,32.999,-100.519
32375,32375,3,71,61,62,13,27,32.007,-102.671
32376,32376,0,94,8,17,45,52,31.78,-100.787
32377,32377,4,52,91,65,98,90,31.772,-101.443
32378,32378,2,56,47,54,97,25,31.892,-100.649
32379,32379,4,85,62,58,6,6,31.3,-101.788
32380,32380,4,9,62,22,56,69,32.044,-102.601
32381,32381,2,13,4,31,34,71,31.438,-100.353
32382,32382,1,2,91,66,58,21,32.637,-102.978
32383,32383,4,53,56,0,39,32,32.258,-102.564
32384,32384,1,18,39,16,84,29,32.412,-101.125
32385,32385,1,32,95,53,27,100,32.469,-101.669
32386,32386,4,84,87,61,18,92,31.193,-100.195
32387,32387,5,90,100,36,85,94,31.065,-100.024
32388,32388,3,23,26,89,32,8,32.519,-101.063
32389,32389,3,46,50,61,75,53,31.029,-100.533
32390,32390,0,97,8,4,100,41,32.71,-102.562
32391,32391,3,58,92,29,48,21,32.561,-101.145
32392,32392,5,46,14,16,40,9,31.226,-101.436
32393,32393,0,56,55,55,68,75,31.084,-102.841
32394,32394,3,91,31,44,14,16,31.201,-102.301
32395,32395,5,79,10,55,85,2,32.453,-101.326
32396,32396,1,16,49,64,22,86,32.316,-102.749
32397,32397,0,88,83,96,61,5,31.732,-100.608
32398,32398,0,35,4,24,23,7,32.847,-101.527
32399,32399,3,85,78,98,21,86,31.158,-101.698
32400,32400,0,7,50,81,48,95,32.057,-101.97
32401,32401,1,40,41,47,96,22,31.667,-100.595
32402,32402,2,44,89,49,24,45,32.088,-100.474
32403,32403,2,29,18,50,40,76,31.226,-102.023
32404,32404,4,68,54,47,22,17,31.528,-100.568
32405,32405,1,49,73,0,90,37,31.881,-101.445
32406,32406,3,89,20,79,94,33,31.232,-103.0
32407,32407,5,72,82,67,28,27,32.701,-102.692
32408,32408,0,18,9,50,15,34,32.239,-100.166
32409,32409,1,57,12,45,28,44,32.841,-101.781
32410,32410,0,5,65,34,46,47,32.425,-101.237
32411,32411,1,50,7,88,32,85,31.263,-101.618
32412,32412,3,71,7,32,76,57,32.364,-101.237
32413,32413,1,4,38,96,90,32,31.315,-101.967
32414,32414,0,38,36,70,87,61,32.078,-101.73
32415,32415,3,77,89,38,28,64,32.0,-101.503
32416,32416,3,16,44,19,87,57,31.758,-102.015
32417,32417,0,49,68,35,5,42,32.886,-102.989
32418,32418,0,5,35,94,93,82,31.486,-100.047
32419,32419,4,63,98,95,32,99,31.917,-101.619
32420,32420,4,78,83,49,15,6,32.58,-102.698
32421,32421,2,13,21,8,32,54,32.727,-100.13
32422,32422,0,71,21,4,44,85,32.973,-101.141
32423,32423,1,98,38,57,8,67,31.995,-102.317
32424,32424,0,27,34,86,33,88,31.86,-102.119
32425,32425,2,39,49,90,69,54,32.889,-100.528
32426,32426,3,2,63,17,100,2,32.232,-100.535
32427,32427,5,51,79,92,39,30,31.117,-101.099
32428,32428,2,66,64,15,61,83,32.719,-100.819
32429,32429,5,80,90,90,9,37,31.994,-102.015
32430,32430,3,17,92,51,60,56,32.92,-101.839
32431,32431,0,38,13,30,3,94,32.198,-102.784
32432,32432,2,39,35,3,19,71,32.597,-102.881
32433,32433,3,1,47,12,58,37,31.034,-102.753
32434,32434,2,2,34,30,61,4,31.666,-102.643
32435,32435,1,49,7,3,21,25,31.676,-101.486
32436,32436,3,24,23,79,97,46,32.68,-100.177
32437,32437,3,51,59,15,70,65,31.463,-101.964
32438,32438,5,36,32,11,55,26,32.558,-102.949
32439,32439,2,14,67,99,13,66,31.895,-101.076
32440,32440,2,75,59,90,78,74,31.111,-101.855
32441,32441,3,94,39,60,31,52,32.63,-101.996
32442,32442,3,91,56,93,54,26,32.26,-101.77
32443,32443,0,22,73,38,18,4,32.089,-100.158
32444,32444,5,95,88,25,41,6,31.888,-100.508
32445,32445,1,98,31,34,88,0,32.145,-101.56
32446,32446,0,64,61,40,48,8,32.709,-102.55
32447,32447,0,1,98,78,33,61,31.616,-100.035
32448,32448,0,78,40,95,47,7,32.538,-101.499
32449,32449,4,9,41,76,60,71,32.992,-102.844
32450,32450,0,36,79,8,17,2,32.988,-100.613
32451,32451,5,58,37,79,26,41,32.736,-101.617
32452,32452,4,11,56,21,82,45,31.071,-101.335
32453,32453,3,60,32,9,62,3,32.568,-102.7
32454,32454,0,70,67,82,67,83,32.314,-102.39
32455,32455,3,31,3,65,49,67,32.788,-100.01
32456,32456,4,92,87,93,84,25,32.977,-102.202
32457,32457,2,6,27,58,57,25,32.576,-100.624
32458,32458,4,73,84,49,9,5,32.819,-101.545
32459,32459,2,67,25,65,84,4,32.849,-102.405
32460,32460,0,67,88,38,11,86,32.636,-100.228
32461,32461,1,59,14,20,54,22,32.337,-101.645
32462,32462,4,43,5,95,86,86,31.86,-100.866
32463,32463,4,65,85,6,67,19,31.919,-102.24
32464,32464,0,29,34,76,17,5,32.847,-101.246
32465,32465,5,4,78,2,11,29,32.737,-100.459
32466,32466,4,42,68,58,81,20,31.436,-100.811
32467,32467,5,86,11,37,88,53,32.645,-101.956
32468,32468,1,2,1,60,80,22,31.342,-102.646
32469,32469,2,85,29,59,29,90,31.672,-102.214
32470,32470,0,43,22,76,85,39,32.376,-101.242
32471,32471,0,51,74,62,89,8,31.64,-101.777
32472,32472,3,14,18,33,12,1,32.367,-101.995
32473,32473,2,61,21,65,1,85,32.2,-100.586
32474,32474,4,4,20,7,59,25,31.966,-102.705
32475,32475,5,21,69,98,35,76,31.501,-101.14
32476,32476,0,58,55,24,67,24,32.542,-101.995
32477,32477,1,49,94,70,30,74,32.624,-101.853
32478,32478,1,74,8,67,3,53,31.109,-101.939
32479,32479,2,73,86,83,97,65,32.862,-100.311
32480,32480,1,44,92,77,45,93,31.804,-101.952
32481,32481,0,44,23,32,32,94,32.266,-100.907
32482,32482,4,65,35,4,12,56,32.65,-100.181
32483,32483,5,38,2,52,81,28,31.476,-100.918
32484,32484,3,59,12,0,8,7,32.995,-101.725
32485,32485,0,31,19,15,40,59,31.314,-101.831
32486,32486,1,72,17,59,98,77,31.704,-102.781
32487,32487,3,2,60,48,77,49,32.145,-101.516
32488,32488,0,42,7,59,76,43,32.168,-101.306
32489,32489,0,3,37,43,27,36,31.241,-102.789
32490,32490,3,47,38,38,28,49,32.635,-101.29
32491,32491,3,61,58,0,0,48,31.209,-101.18
32492,32492,0,75,31,99,92,71,31.49,-100.543
32493,32493,5,77,32,46,13,82,31.737,-102.886
32494,32494,5,30,88,43,0,65,32.129,-100.445
32495,32495,3,17,23,58,71,71,31.738,-100.269
32496,32496,3,32,55,56,33,28,32.516,-101.589
32497,32497,5,95,36,69,1,24,32.436,-100.819
32498,32498,0,85,34,85,14,54,32.433,-102.078
32499,32499,2,96,36,60,33,44,32.737,-101.925
32500,32500,5,85,19,75,17,92,31.893,-100.214
32501,32501,0,23,100,62,15,57,32.479,-101.147
32502,32502,4,33,98,20,89,37,32.967,-100.615
32503,32503,3,39,6,27,35,58,32.739,-101.463
32504,32504,2,100,82,88,11,81,31.715,-102.574
32505,32505,5,55,82,81,81,96,31.022,-101.226
32506,32506,1,64,0,78,30,70,31.709,-102.752
32507,32507,1,96,97,75,34,78,31.349,-102.898
32508,32508,5,87,76,72,51,86,32.916,-100.579
